event_id,customer_id,event_type,event_date,from_plan,to_plan,reason,mrr_impact
EVT0001377,CUST01401,Downgrade,2024-06-24,Pro,Free,Plan Downgrade,-49
EVT0001378,CUST01401,Churn,2024-12-15,Free,,Upgraded to paid,0
EVT0001379,CUST01402,Churn,2023-04-21,Free,,Upgraded to paid,0
EVT0001380,CUST01403,Downgrade,2024-04-05,Pro,Free,Plan Downgrade,-49
EVT0001381,CUST01406,Downgrade,2023-05-23,Business,Pro,Plan Downgrade,-100
EVT0001382,CUST01406,Churn,2023-11-02,Pro,,Too expensive,-49
EVT0001383,CUST01407,Upgrade,2024-07-26,Free,Pro,Plan Upgrade,49
EVT0001384,CUST01408,Downgrade,2023-10-30,Pro,Free,Plan Downgrade,-49
EVT0001385,CUST01408,Churn,2024-03-14,Free,,Upgraded to paid,0
EVT0001386,CUST01409,Upgrade,2024-10-25,Free,Pro,Plan Upgrade,49
EVT0001387,CUST01412,Churn,2023-04-05,Free,,No longer needed,0
EVT0001388,CUST01413,Churn,2024-02-28,Business,,Budget cuts,-149
EVT0001389,CUST01414,Churn,2024-05-24,Free,,Switched to competitor,0
EVT0001390,CUST01415,Downgrade,2024-04-23,Pro,Free,Plan Downgrade,-49
EVT0001391,CUST01415,Churn,2024-06-26,Free,,No longer needed,0
EVT0001392,CUST01416,Churn,2023-03-06,Free,,No longer needed,0
EVT0001393,CUST01417,Downgrade,2024-10-05,Business,Pro,Plan Downgrade,-100
EVT0001394,CUST01419,Churn,2024-08-11,Business,,Too expensive,-149
EVT0001395,CUST01420,Downgrade,2022-09-18,Business,Pro,Plan Downgrade,-100
EVT0001396,CUST01420,Churn,2023-05-26,Pro,,Technical issues,-49
EVT0001397,CUST01423,Downgrade,2022-02-08,Pro,Free,Plan Downgrade,-49
EVT0001398,CUST01423,Upgrade,2022-08-07,Free,Business,Plan Upgrade,149
EVT0001399,CUST01423,Downgrade,2024-10-25,Business,Pro,Plan Downgrade,-100
EVT0001400,CUST01424,Churn,2024-12-14,Pro,,Technical issues,-49
EVT0001401,CUST01425,Churn,2022-09-15,Business,,Missing features,-149
EVT0001402,CUST01426,Churn,2023-05-17,Free,,No longer needed,0
EVT0001403,CUST01427,Churn,2024-12-06,Free,,Switched to competitor,0
EVT0001404,CUST01428,Churn,2024-09-07,Business,,Too expensive,-149
EVT0001405,CUST01429,Upgrade,2022-09-25,Free,Business,Plan Upgrade,149
EVT0001406,CUST01432,Churn,2023-03-05,Free,,No longer needed,0
EVT0001407,CUST01433,Downgrade,2024-09-05,Business,Free,Plan Downgrade,-149
EVT0001408,CUST01433,Upgrade,2024-11-04,Free,Pro,Plan Upgrade,49
EVT0001409,CUST01434,Churn,2024-12-14,Business,,Switched to competitor,-149
EVT0001410,CUST01435,Churn,2024-01-20,Pro,,Too expensive,-49
EVT0001411,CUST01436,Churn,2023-04-27,Business,,Switched to competitor,-149
EVT0001412,CUST01437,Churn,2025-01-15,Free,,No longer needed,0
EVT0001413,CUST01438,Churn,2024-09-07,Business,,Too expensive,-149
EVT0001414,CUST01439,Upgrade,2023-03-12,Free,Pro,Plan Upgrade,49
EVT0001415,CUST01441,Churn,2022-09-28,Free,,No longer needed,0
EVT0001416,CUST01443,Churn,2022-04-05,Free,,No longer needed,0
EVT0001417,CUST01444,Churn,2024-07-27,Free,,No longer needed,0
EVT0001418,CUST01445,Churn,2024-09-21,Free,,No longer needed,0
EVT0001419,CUST01446,Upgrade,2024-03-27,Free,Pro,Plan Upgrade,49
EVT0001420,CUST01446,Churn,2024-05-12,Pro,,Missing features,-49
EVT0001421,CUST01447,Downgrade,2022-06-06,Pro,Free,Plan Downgrade,-49
EVT0001422,CUST01447,Churn,2023-08-21,Free,,Switched to competitor,0
EVT0001423,CUST01448,Churn,2023-10-11,Pro,,Switched to competitor,-49
EVT0001424,CUST01449,Churn,2024-11-19,Pro,,Switched to competitor,-49
EVT0001425,CUST01453,Upgrade,2022-10-23,Free,Pro,Plan Upgrade,49
EVT0001426,CUST01453,Churn,2023-04-29,Pro,,Technical issues,-49
EVT0001427,CUST01455,Churn,2024-09-02,Free,,No longer needed,0
EVT0001428,CUST01456,Churn,2024-03-24,Business,,Missing features,-149
EVT0001429,CUST01457,Churn,2023-03-22,Free,,No longer needed,0
EVT0001430,CUST01458,Churn,2023-11-03,Pro,,Budget cuts,-49
EVT0001431,CUST01459,Churn,2023-06-28,Pro,,Missing features,-49
EVT0001432,CUST01460,Churn,2023-08-29,Pro,,Budget cuts,-49
EVT0001433,CUST01462,Upgrade,2024-03-11,Free,Pro,Plan Upgrade,49
EVT0001434,CUST01462,Upgrade,2024-10-07,Pro,Business,Plan Upgrade,100
EVT0001435,CUST01463,Churn,2024-07-21,Free,,Switched to competitor,0
EVT0001436,CUST01464,Upgrade,2022-03-05,Free,Pro,Plan Upgrade,49
EVT0001437,CUST01464,Churn,2022-10-16,Pro,,Missing features,-49
EVT0001438,CUST01465,Upgrade,2024-01-15,Pro,Business,Plan Upgrade,100
EVT0001439,CUST01465,Downgrade,2024-07-13,Business,Pro,Plan Downgrade,-100
EVT0001440,CUST01465,Downgrade,2024-11-10,Pro,Free,Plan Downgrade,-49
EVT0001441,CUST01465,Churn,2025-01-07,Free,,No longer needed,0
EVT0001442,CUST01466,Churn,2024-11-11,Business,,Missing features,-149
EVT0001443,CUST01467,Upgrade,2024-05-27,Pro,Business,Plan Upgrade,100
EVT0001444,CUST01468,Churn,2023-01-12,Business,,Budget cuts,-149
EVT0001445,CUST01471,Churn,2024-02-28,Business,,Company shutdown,-149
EVT0001446,CUST01472,Churn,2022-07-30,Pro,,Switched to competitor,-49
EVT0001447,CUST01473,Churn,2023-03-01,Free,,Switched to competitor,0
EVT0001448,CUST01475,Upgrade,2023-11-01,Free,Pro,Plan Upgrade,49
EVT0001449,CUST01475,Downgrade,2024-03-30,Pro,Free,Plan Downgrade,-49
EVT0001450,CUST01475,Churn,2024-09-14,Free,,Switched to competitor,0
EVT0001451,CUST01476,Upgrade,2022-09-18,Pro,Business,Plan Upgrade,100
EVT0001452,CUST01476,Downgrade,2022-11-17,Business,Pro,Plan Downgrade,-100
EVT0001453,CUST01476,Churn,2023-07-19,Pro,,Budget cuts,-49
EVT0001454,CUST01477,Downgrade,2022-11-08,Business,Pro,Plan Downgrade,-100
EVT0001455,CUST01477,Upgrade,2023-08-05,Pro,Business,Plan Upgrade,100
EVT0001456,CUST01479,Downgrade,2023-02-27,Business,Pro,Plan Downgrade,-100
EVT0001457,CUST01479,Churn,2024-11-07,Pro,,Too expensive,-49
EVT0001458,CUST01480,Upgrade,2024-11-24,Free,Business,Plan Upgrade,149
EVT0001459,CUST01481,Churn,2024-05-11,Pro,,Technical issues,-49
EVT0001460,CUST01482,Upgrade,2024-11-29,Pro,Business,Plan Upgrade,100
EVT0001461,CUST01485,Churn,2023-03-13,Business,,Too expensive,-149
EVT0001462,CUST01486,Upgrade,2024-09-09,Pro,Business,Plan Upgrade,100
EVT0001463,CUST01489,Downgrade,2022-08-09,Pro,Free,Plan Downgrade,-49
EVT0001464,CUST01489,Upgrade,2024-09-27,Free,Pro,Plan Upgrade,49
EVT0001465,CUST01491,Churn,2023-05-01,Free,,Upgraded to paid,0
EVT0001466,CUST01493,Churn,2022-11-03,Pro,,Technical issues,-49
EVT0001467,CUST01494,Churn,2022-04-12,Business,,Switched to competitor,-149
EVT0001468,CUST01497,Churn,2024-04-02,Business,,Company shutdown,-149
EVT0001469,CUST01498,Churn,2024-09-25,Free,,Switched to competitor,0
EVT0001470,CUST01499,Churn,2024-02-15,Business,,Switched to competitor,-149
EVT0001471,CUST01500,Upgrade,2024-07-20,Free,Business,Plan Upgrade,149
EVT0001472,CUST01501,Upgrade,2024-03-02,Free,Business,Plan Upgrade,149
EVT0001473,CUST01502,Churn,2023-10-14,Business,,Budget cuts,-149
EVT0001474,CUST01503,Upgrade,2022-03-25,Free,Pro,Plan Upgrade,49
EVT0001475,CUST01503,Downgrade,2023-01-19,Pro,Free,Plan Downgrade,-49
EVT0001476,CUST01503,Churn,2024-05-05,Free,,Switched to competitor,0
EVT0001477,CUST01504,Churn,2024-08-25,Free,,No longer needed,0
EVT0001478,CUST01505,Upgrade,2022-12-26,Free,Pro,Plan Upgrade,49
EVT0001479,CUST01505,Churn,2024-07-30,Pro,,Budget cuts,-49
EVT0001480,CUST01508,Churn,2024-02-14,Pro,,Technical issues,-49
EVT0001481,CUST01509,Upgrade,2024-10-01,Free,Pro,Plan Upgrade,49
EVT0001482,CUST01512,Downgrade,2023-11-06,Pro,Free,Plan Downgrade,-49
EVT0001483,CUST01514,Churn,2022-12-28,Free,,Upgraded to paid,0
EVT0001484,CUST01515,Churn,2022-09-06,Free,,No longer needed,0
EVT0001485,CUST01516,Churn,2023-02-04,Pro,,Budget cuts,-49
EVT0001486,CUST01517,Downgrade,2023-11-01,Business,Pro,Plan Downgrade,-100
EVT0001487,CUST01517,Upgrade,2023-12-01,Pro,Business,Plan Upgrade,100
EVT0001488,CUST01517,Downgrade,2024-06-28,Business,Pro,Plan Downgrade,-100
EVT0001489,CUST01518,Downgrade,2024-03-06,Business,Pro,Plan Downgrade,-100
EVT0001490,CUST01518,Churn,2024-12-22,Pro,,Budget cuts,-49
EVT0001491,CUST01519,Churn,2024-09-30,Free,,No longer needed,0
EVT0001492,CUST01521,Churn,2022-10-17,Free,,Upgraded to paid,0
EVT0001493,CUST01523,Churn,2023-05-07,Free,,Switched to competitor,0
EVT0001494,CUST01525,Churn,2022-06-18,Pro,,Switched to competitor,-49
EVT0001495,CUST01526,Churn,2024-12-21,Free,,Switched to competitor,0
EVT0001496,CUST01528,Upgrade,2023-02-09,Pro,Business,Plan Upgrade,100
EVT0001497,CUST01528,Churn,2023-10-01,Business,,Company shutdown,-149
EVT0001498,CUST01530,Upgrade,2023-05-08,Free,Pro,Plan Upgrade,49
EVT0001499,CUST01530,Churn,2023-12-26,Pro,,Too expensive,-49
EVT0001500,CUST01533,Churn,2023-02-24,Pro,,Technical issues,-49
EVT0001501,CUST01534,Churn,2024-10-29,Free,,Upgraded to paid,0
EVT0001502,CUST01536,Churn,2022-06-19,Pro,,Too expensive,-49
EVT0001503,CUST01537,Upgrade,2022-10-14,Pro,Business,Plan Upgrade,100
EVT0001504,CUST01538,Churn,2023-04-05,Free,,Switched to competitor,0
EVT0001505,CUST01541,Upgrade,2023-09-27,Free,Pro,Plan Upgrade,49
EVT0001506,CUST01541,Churn,2024-01-07,Pro,,Missing features,-49
EVT0001507,CUST01547,Upgrade,2023-01-14,Free,Pro,Plan Upgrade,49
EVT0001508,CUST01547,Upgrade,2023-02-13,Pro,Business,Plan Upgrade,100
EVT0001509,CUST01547,Churn,2024-07-22,Business,,Missing features,-149
EVT0001510,CUST01548,Churn,2024-01-04,Business,,Company shutdown,-149
EVT0001511,CUST01549,Churn,2024-03-25,Pro,,Missing features,-49
EVT0001512,CUST01550,Churn,2022-10-01,Free,,Switched to competitor,0
EVT0001513,CUST01555,Downgrade,2024-05-08,Business,Pro,Plan Downgrade,-100
EVT0001514,CUST01555,Churn,2024-08-23,Pro,,Too expensive,-49
EVT0001515,CUST01556,Churn,2024-09-14,Pro,,Switched to competitor,-49
EVT0001516,CUST01559,Churn,2022-10-12,Pro,,Too expensive,-49
EVT0001517,CUST01561,Churn,2024-03-09,Free,,Switched to competitor,0
EVT0001518,CUST01562,Churn,2022-11-24,Pro,,Switched to competitor,-49
EVT0001519,CUST01563,Churn,2024-03-24,Free,,Switched to competitor,0
EVT0001520,CUST01567,Churn,2024-07-16,Pro,,Technical issues,-49
EVT0001521,CUST01568,Churn,2023-07-11,Free,,No longer needed,0
EVT0001522,CUST01569,Churn,2024-09-30,Pro,,Technical issues,-49
EVT0001523,CUST01571,Churn,2024-10-07,Free,,Upgraded to paid,0
EVT0001524,CUST01572,Upgrade,2023-04-29,Free,Pro,Plan Upgrade,49
EVT0001525,CUST01572,Churn,2023-11-05,Pro,,Budget cuts,-49
EVT0001526,CUST01574,Churn,2022-10-14,Free,,No longer needed,0
EVT0001527,CUST01575,Downgrade,2023-01-25,Business,Pro,Plan Downgrade,-100
EVT0001528,CUST01575,Churn,2023-07-01,Pro,,Too expensive,-49
EVT0001529,CUST01576,Upgrade,2023-03-04,Pro,Business,Plan Upgrade,100
EVT0001530,CUST01583,Churn,2024-01-10,Pro,,Technical issues,-49
EVT0001531,CUST01584,Upgrade,2024-07-14,Free,Pro,Plan Upgrade,49
EVT0001532,CUST01586,Downgrade,2024-12-21,Business,Pro,Plan Downgrade,-100
EVT0001533,CUST01587,Churn,2023-03-11,Pro,,Switched to competitor,-49
EVT0001534,CUST01588,Upgrade,2022-08-20,Pro,Business,Plan Upgrade,100
EVT0001535,CUST01588,Churn,2023-08-26,Business,,Budget cuts,-149
EVT0001536,CUST01589,Churn,2024-08-13,Pro,,Budget cuts,-49
EVT0001537,CUST01590,Upgrade,2024-05-27,Free,Pro,Plan Upgrade,49
EVT0001538,CUST01590,Churn,2025-01-16,Pro,,Budget cuts,-49
EVT0001539,CUST01591,Churn,2024-10-28,Pro,,Budget cuts,-49
EVT0001540,CUST01592,Churn,2024-01-05,Free,,No longer needed,0
EVT0001541,CUST01593,Churn,2023-08-29,Free,,Upgraded to paid,0
EVT0001542,CUST01595,Churn,2023-12-23,Pro,,Too expensive,-49
EVT0001543,CUST01596,Upgrade,2023-07-19,Pro,Business,Plan Upgrade,100
EVT0001544,CUST01597,Upgrade,2022-08-22,Free,Pro,Plan Upgrade,49
EVT0001545,CUST01597,Downgrade,2022-09-21,Pro,Free,Plan Downgrade,-49
EVT0001546,CUST01597,Churn,2023-05-31,Free,,Switched to competitor,0
EVT0001547,CUST01598,Churn,2023-08-31,Free,,No longer needed,0
EVT0001548,CUST01599,Churn,2023-01-09,Pro,,Switched to competitor,-49
EVT0001549,CUST01600,Upgrade,2023-01-09,Pro,Business,Plan Upgrade,100
EVT0001550,CUST01601,Churn,2024-08-11,Pro,,Budget cuts,-49
EVT0001551,CUST01602,Downgrade,2024-01-08,Pro,Free,Plan Downgrade,-49
EVT0001552,CUST01602,Upgrade,2024-10-04,Free,Pro,Plan Upgrade,49
EVT0001553,CUST01604,Churn,2023-09-07,Pro,,Technical issues,-49
EVT0001554,CUST01605,Downgrade,2024-06-05,Business,Pro,Plan Downgrade,-100
EVT0001555,CUST01606,Churn,2023-04-26,Free,,No longer needed,0
EVT0001556,CUST01607,Upgrade,2022-08-07,Free,Pro,Plan Upgrade,49
EVT0001557,CUST01607,Churn,2023-07-22,Pro,,Switched to competitor,-49
EVT0001558,CUST01609,Downgrade,2022-08-08,Pro,Free,Plan Downgrade,-49
EVT0001559,CUST01609,Churn,2023-07-25,Free,,No longer needed,0
EVT0001560,CUST01611,Upgrade,2023-07-18,Free,Pro,Plan Upgrade,49
EVT0001561,CUST01611,Churn,2023-08-29,Pro,,Too expensive,-49
EVT0001562,CUST01612,Upgrade,2022-07-01,Free,Pro,Plan Upgrade,49
EVT0001563,CUST01612,Churn,2023-01-11,Pro,,Switched to competitor,-49
EVT0001564,CUST01613,Churn,2023-08-17,Pro,,Missing features,-49
EVT0001565,CUST01614,Churn,2024-04-03,Free,,No longer needed,0
EVT0001566,CUST01616,Churn,2022-08-27,Pro,,Technical issues,-49
EVT0001567,CUST01617,Downgrade,2023-04-20,Pro,Free,Plan Downgrade,-49
EVT0001568,CUST01617,Churn,2023-05-24,Free,,Switched to competitor,0
EVT0001569,CUST01618,Churn,2024-10-11,Free,,Upgraded to paid,0
EVT0001570,CUST01620,Churn,2023-10-03,Business,,Switched to competitor,-149
EVT0001571,CUST01621,Churn,2024-02-14,Business,,Company shutdown,-149
EVT0001572,CUST01622,Churn,2024-10-05,Free,,Switched to competitor,0
EVT0001573,CUST01625,Churn,2025-01-16,Business,,Too expensive,-149
EVT0001574,CUST01626,Churn,2024-09-27,Free,,Upgraded to paid,0
EVT0001575,CUST01627,Downgrade,2024-09-08,Business,Pro,Plan Downgrade,-100
EVT0001576,CUST01627,Churn,2024-10-31,Pro,,Too expensive,-49
EVT0001577,CUST01628,Churn,2023-09-28,Free,,Upgraded to paid,0
EVT0001578,CUST01629,Churn,2024-06-29,Free,,No longer needed,0
EVT0001579,CUST01630,Upgrade,2022-08-10,Pro,Business,Plan Upgrade,100
EVT0001580,CUST01630,Downgrade,2024-07-30,Business,Free,Plan Downgrade,-149
EVT0001581,CUST01632,Churn,2023-08-27,Free,,No longer needed,0
EVT0001582,CUST01633,Churn,2023-05-07,Free,,Switched to competitor,0
EVT0001583,CUST01634,Churn,2022-12-05,Free,,No longer needed,0
EVT0001584,CUST01635,Churn,2024-09-17,Pro,,Switched to competitor,-49
EVT0001585,CUST01636,Churn,2022-04-30,Free,,Switched to competitor,0
EVT0001586,CUST01637,Churn,2022-11-11,Free,,Switched to competitor,0
EVT0001587,CUST01642,Downgrade,2024-08-14,Business,Pro,Plan Downgrade,-100
EVT0001588,CUST01644,Churn,2024-07-24,Business,,Switched to competitor,-149
EVT0001589,CUST01647,Churn,2022-02-07,Free,,Switched to competitor,0
EVT0001590,CUST01648,Churn,2023-02-02,Pro,,Missing features,-49
EVT0001591,CUST01650,Upgrade,2023-09-23,Pro,Business,Plan Upgrade,100
EVT0001592,CUST01651,Churn,2024-06-12,Business,,Too expensive,-149
EVT0001593,CUST01652,Churn,2024-08-31,Free,,Switched to competitor,0
EVT0001594,CUST01654,Churn,2023-02-24,Business,,Budget cuts,-149
EVT0001595,CUST01655,Churn,2023-09-19,Pro,,Switched to competitor,-49
EVT0001596,CUST01656,Upgrade,2024-06-19,Free,Business,Plan Upgrade,149
EVT0001597,CUST01657,Churn,2024-04-27,Pro,,Switched to competitor,-49
EVT0001598,CUST01658,Churn,2022-09-16,Free,,Upgraded to paid,0
EVT0001599,CUST01659,Churn,2024-07-16,Business,,Missing features,-149
EVT0001600,CUST01660,Upgrade,2023-05-30,Free,Pro,Plan Upgrade,49
EVT0001601,CUST01660,Upgrade,2023-10-27,Pro,Business,Plan Upgrade,100
EVT0001602,CUST01661,Downgrade,2022-10-21,Pro,Free,Plan Downgrade,-49
EVT0001603,CUST01661,Churn,2023-09-17,Free,,Switched to competitor,0
EVT0001604,CUST01663,Upgrade,2024-05-12,Free,Pro,Plan Upgrade,49
EVT0001605,CUST01664,Upgrade,2024-03-21,Free,Pro,Plan Upgrade,49
EVT0001606,CUST01664,Upgrade,2024-10-17,Pro,Business,Plan Upgrade,100
EVT0001607,CUST01665,Downgrade,2024-08-01,Business,Pro,Plan Downgrade,-100
EVT0001608,CUST01669,Churn,2023-03-20,Pro,,Too expensive,-49
EVT0001609,CUST01670,Churn,2023-06-04,Free,,Upgraded to paid,0
EVT0001610,CUST01672,Upgrade,2022-08-25,Free,Pro,Plan Upgrade,49
EVT0001611,CUST01672,Churn,2023-04-12,Pro,,Missing features,-49
EVT0001612,CUST01673,Churn,2023-07-20,Free,,Upgraded to paid,0
EVT0001613,CUST01675,Churn,2023-02-07,Business,,Missing features,-149
EVT0001614,CUST01676,Churn,2023-01-08,Free,,Upgraded to paid,0
EVT0001615,CUST01677,Upgrade,2022-04-18,Free,Pro,Plan Upgrade,49
EVT0001616,CUST01677,Upgrade,2023-12-09,Pro,Business,Plan Upgrade,100
EVT0001617,CUST01678,Churn,2023-10-27,Pro,,Budget cuts,-49
EVT0001618,CUST01681,Upgrade,2024-03-26,Pro,Business,Plan Upgrade,100
EVT0001619,CUST01682,Upgrade,2022-12-06,Pro,Business,Plan Upgrade,100
EVT0001620,CUST01682,Churn,2024-06-23,Business,,Too expensive,-149
EVT0001621,CUST01684,Churn,2024-11-25,Free,,No longer needed,0
EVT0001622,CUST01686,Churn,2024-08-02,Business,,Budget cuts,-149
EVT0001623,CUST01687,Churn,2024-10-18,Free,,No longer needed,0
EVT0001624,CUST01688,Churn,2022-10-11,Pro,,Too expensive,-49
EVT0001625,CUST01690,Churn,2024-02-07,Pro,,Switched to competitor,-49
EVT0001626,CUST01691,Churn,2024-07-21,Business,,Too expensive,-149
EVT0001627,CUST01692,Downgrade,2022-10-09,Business,Free,Plan Downgrade,-149
EVT0001628,CUST01692,Churn,2024-08-12,Free,,Switched to competitor,0
EVT0001629,CUST01693,Churn,2022-11-06,Pro,,Missing features,-49
EVT0001630,CUST01695,Churn,2023-09-22,Business,,Budget cuts,-149
EVT0001631,CUST01697,Churn,2024-05-11,Business,,Missing features,-149
EVT0001632,CUST01698,Upgrade,2023-06-01,Pro,Business,Plan Upgrade,100
EVT0001633,CUST01699,Churn,2024-02-09,Free,,Upgraded to paid,0
EVT0001634,CUST01700,Churn,2023-11-08,Pro,,Budget cuts,-49
EVT0001635,CUST01701,Upgrade,2024-02-25,Free,Pro,Plan Upgrade,49
EVT0001636,CUST01701,Upgrade,2024-10-22,Pro,Business,Plan Upgrade,100
EVT0001637,CUST01703,Churn,2024-05-10,Business,,Company shutdown,-149
EVT0001638,CUST01704,Churn,2023-05-06,Free,,No longer needed,0
EVT0001639,CUST01706,Upgrade,2024-11-04,Pro,Business,Plan Upgrade,100
EVT0001640,CUST01707,Churn,2023-07-06,Free,,No longer needed,0
EVT0001641,CUST01709,Churn,2023-05-04,Pro,,Switched to competitor,-49
EVT0001642,CUST01710,Churn,2024-12-08,Pro,,Missing features,-49
EVT0001643,CUST01711,Upgrade,2022-11-03,Free,Pro,Plan Upgrade,49
EVT0001644,CUST01711,Churn,2023-03-14,Pro,,Missing features,-49
EVT0001645,CUST01712,Churn,2024-10-23,Free,,Upgraded to paid,0
EVT0001646,CUST01713,Churn,2024-12-13,Free,,No longer needed,0
EVT0001647,CUST01714,Upgrade,2022-08-14,Pro,Business,Plan Upgrade,100
EVT0001648,CUST01714,Churn,2023-07-26,Business,,Company shutdown,-149
EVT0001649,CUST01716,Churn,2023-05-25,Pro,,Missing features,-49
EVT0001650,CUST01717,Upgrade,2024-02-08,Free,Pro,Plan Upgrade,49
EVT0001651,CUST01717,Churn,2024-06-25,Pro,,Too expensive,-49
EVT0001652,CUST01718,Churn,2023-12-05,Free,,No longer needed,0
EVT0001653,CUST01720,Churn,2023-09-29,Free,,No longer needed,0
EVT0001654,CUST01721,Downgrade,2022-07-26,Pro,Free,Plan Downgrade,-49
EVT0001655,CUST01721,Churn,2022-12-25,Free,,Upgraded to paid,0
EVT0001656,CUST01722,Downgrade,2024-09-17,Pro,Free,Plan Downgrade,-49
EVT0001657,CUST01723,Churn,2024-09-24,Free,,No longer needed,0
EVT0001658,CUST01724,Churn,2023-03-24,Pro,,Budget cuts,-49
EVT0001659,CUST01725,Churn,2023-06-07,Free,,No longer needed,0
EVT0001660,CUST01726,Churn,2023-05-01,Free,,No longer needed,0
EVT0001661,CUST01727,Churn,2024-02-07,Pro,,Technical issues,-49
EVT0001662,CUST01728,Churn,2024-09-16,Pro,,Budget cuts,-49
EVT0001663,CUST01729,Downgrade,2023-10-07,Pro,Free,Plan Downgrade,-49
EVT0001664,CUST01729,Churn,2024-01-22,Free,,Upgraded to paid,0
EVT0001665,CUST01731,Churn,2024-08-31,Business,,Missing features,-149
EVT0001666,CUST01733,Downgrade,2024-07-12,Pro,Free,Plan Downgrade,-49
EVT0001667,CUST01734,Churn,2022-03-26,Free,,Switched to competitor,0
EVT0001668,CUST01736,Downgrade,2023-06-27,Business,Pro,Plan Downgrade,-100
EVT0001669,CUST01736,Downgrade,2023-11-24,Pro,Free,Plan Downgrade,-49
EVT0001670,CUST01736,Churn,2024-09-20,Free,,No longer needed,0
EVT0001671,CUST01737,Churn,2024-09-27,Business,,Company shutdown,-149
EVT0001672,CUST01738,Churn,2023-06-20,Business,,Missing features,-149
EVT0001673,CUST01739,Churn,2024-05-20,Free,,Switched to competitor,0
EVT0001674,CUST01740,Downgrade,2023-12-05,Pro,Free,Plan Downgrade,-49
EVT0001675,CUST01740,Upgrade,2024-06-02,Free,Pro,Plan Upgrade,49
EVT0001676,CUST01741,Downgrade,2023-09-13,Business,Pro,Plan Downgrade,-100
EVT0001677,CUST01742,Churn,2024-04-05,Pro,,Budget cuts,-49
EVT0001678,CUST01743,Churn,2024-10-27,Pro,,Budget cuts,-49
EVT0001679,CUST01744,Churn,2022-10-08,Free,,No longer needed,0
EVT0001680,CUST01745,Upgrade,2023-05-08,Free,Pro,Plan Upgrade,49
EVT0001681,CUST01745,Churn,2024-11-04,Pro,,Budget cuts,-49
EVT0001682,CUST01746,Upgrade,2024-06-06,Free,Pro,Plan Upgrade,49
EVT0001683,CUST01747,Churn,2024-08-10,Free,,Upgraded to paid,0
EVT0001684,CUST01748,Churn,2023-06-04,Free,,Switched to competitor,0
EVT0001685,CUST01749,Churn,2023-09-23,Free,,No longer needed,0
EVT0001686,CUST01750,Upgrade,2023-02-10,Free,Pro,Plan Upgrade,49
EVT0001687,CUST01750,Churn,2023-08-18,Pro,,Too expensive,-49
EVT0001688,CUST01753,Churn,2024-08-16,Free,,No longer needed,0
EVT0001689,CUST01755,Churn,2024-10-13,Business,,Missing features,-149
EVT0001690,CUST01756,Churn,2024-06-26,Pro,,Budget cuts,-49
EVT0001691,CUST01758,Downgrade,2023-07-16,Business,Pro,Plan Downgrade,-100
EVT0001692,CUST01759,Churn,2023-09-17,Pro,,Missing features,-49
EVT0001693,CUST01760,Churn,2022-08-28,Pro,,Too expensive,-49
EVT0001694,CUST01761,Upgrade,2024-10-24,Free,Pro,Plan Upgrade,49
EVT0001695,CUST01762,Churn,2022-04-24,Free,,No longer needed,0
EVT0001696,CUST01763,Upgrade,2023-08-07,Free,Pro,Plan Upgrade,49
EVT0001697,CUST01763,Churn,2023-09-25,Pro,,Missing features,-49
EVT0001698,CUST01764,Churn,2024-09-12,Free,,No longer needed,0
EVT0001699,CUST01765,Churn,2024-06-01,Free,,No longer needed,0
EVT0001700,CUST01767,Churn,2023-06-19,Free,,No longer needed,0
EVT0001701,CUST01768,Downgrade,2024-09-07,Pro,Free,Plan Downgrade,-49
EVT0001702,CUST01768,Upgrade,2024-10-07,Free,Pro,Plan Upgrade,49
EVT0001703,CUST01772,Churn,2024-10-16,Business,,Budget cuts,-149
