subscription_id,customer_id,plan,mrr,start_date,end_date,status,churn_reason,duration_months
SUB002394,CUST01760,Pro,49,2022-04-19,2022-08-28,Churned,Too expensive,4
SUB002395,CUST01761,Free,0,2023-04-03,2024-10-24,Upgraded,,19
SUB002396,CUST01761,Pro,49,2024-10-24,,Active,,2
SUB002397,CUST01762,Free,0,2022-01-14,2022-04-24,Churned,No longer needed,3
SUB002398,CUST01763,Free,0,2022-11-10,2023-08-07,Upgraded,,9
SUB002399,CUST01763,Pro,49,2023-08-07,2023-09-25,Churned,Missing features,1
SUB002400,CUST01764,Free,0,2024-08-28,2024-09-12,Churned,No longer needed,1
SUB002401,CUST01765,Free,0,2024-04-08,2024-06-01,Churned,No longer needed,1
SUB002402,CUST01766,Free,0,2024-06-18,,Active,,6
SUB002403,CUST01767,Free,0,2023-01-14,2023-06-19,Churned,No longer needed,5
SUB002404,CUST01768,Pro,49,2023-02-15,2024-09-07,Downgraded,,19
SUB002405,CUST01768,Free,0,2024-09-07,2024-10-07,Upgraded,,1
SUB002406,CUST01768,Pro,49,2024-10-07,,Active,,2
SUB002407,CUST01769,Pro,49,2024-01-23,,Active,,11
SUB002408,CUST01770,Free,0,2024-05-03,,Active,,8
SUB002409,CUST01771,Pro,49,2024-03-08,,Active,,9
SUB002410,CUST01772,Business,149,2024-06-29,2024-10-16,Churned,Budget cuts,3
SUB002411,CUST01773,Pro,49,2023-07-22,2024-03-18,Downgraded,,8
SUB002412,CUST01773,Free,0,2024-03-18,2024-07-13,Churned,Switched to competitor,3
SUB002413,CUST01774,Pro,49,2023-12-16,2024-02-23,Churned,Too expensive,2
SUB002414,CUST01775,Free,0,2022-11-07,2023-07-19,Churned,No longer needed,8
SUB002415,CUST01776,Business,149,2023-07-25,,Active,,17
SUB002416,CUST01777,Pro,49,2024-09-17,,Active,,3
SUB002417,CUST01778,Business,149,2023-06-15,2024-08-08,Downgraded,,14
SUB002418,CUST01778,Pro,49,2024-08-08,,Active,,4
SUB002419,CUST01779,Pro,49,2024-04-06,2024-06-03,Churned,Budget cuts,1
SUB002420,CUST01780,Free,0,2022-08-06,2024-03-20,Churned,Upgraded to paid,19
SUB002421,CUST01781,Business,149,2023-04-30,2024-04-24,Downgraded,,12
SUB002422,CUST01781,Free,0,2024-04-24,2024-11-28,Churned,Upgraded to paid,7
SUB002423,CUST01782,Free,0,2022-05-12,2022-05-29,Churned,No longer needed,1
SUB002424,CUST01783,Business,149,2024-06-23,2024-07-14,Churned,Budget cuts,1
SUB002425,CUST01784,Business,149,2022-08-09,2023-08-04,Downgraded,,12
SUB002426,CUST01784,Pro,49,2023-08-04,2024-04-14,Churned,Technical issues,8
SUB002427,CUST01785,Pro,49,2023-02-14,2023-05-21,Churned,Budget cuts,3
SUB002428,CUST01786,Pro,49,2022-11-28,2023-02-18,Churned,Technical issues,2
SUB002429,CUST01787,Free,0,2022-02-19,2023-07-14,Upgraded,,17
SUB002430,CUST01787,Business,149,2023-07-14,2024-12-05,Downgraded,,17
SUB002431,CUST01787,Pro,49,2024-12-05,,Active,,1
SUB002432,CUST01788,Business,149,2024-01-07,,Active,,11
SUB002433,CUST01789,Business,149,2024-10-13,2024-10-13,Downgraded,,1
SUB002434,CUST01789,Free,0,2024-10-13,,Active,,2
SUB002435,CUST01790,Free,0,2024-01-01,2024-02-25,Churned,No longer needed,1
SUB002436,CUST01791,Business,149,2024-05-25,,Active,,7
SUB002437,CUST01792,Pro,49,2022-07-26,2022-09-24,Downgraded,,2
SUB002438,CUST01792,Free,0,2022-09-24,2022-10-24,Upgraded,,1
SUB002439,CUST01792,Pro,49,2022-10-24,2023-10-19,Downgraded,,12
SUB002440,CUST01792,Free,0,2023-10-19,2023-11-27,Churned,Upgraded to paid,1
SUB002441,CUST01793,Business,149,2023-04-04,,Active,,21
SUB002442,CUST01794,Pro,49,2024-01-03,2024-05-02,Upgraded,,4
SUB002443,CUST01794,Business,149,2024-05-02,2024-09-16,Churned,Budget cuts,4
SUB002444,CUST01795,Pro,49,2024-10-21,2024-10-21,Upgraded,,1
SUB002445,CUST01795,Business,149,2024-10-21,,Active,,2
SUB002446,CUST01796,Pro,49,2024-08-22,,Active,,4
SUB002447,CUST01797,Business,149,2023-02-15,2023-08-14,Downgraded,,6
SUB002448,CUST01797,Pro,49,2023-08-14,2024-02-22,Churned,Budget cuts,6
SUB002449,CUST01798,Business,149,2022-05-08,2022-06-08,Churned,Budget cuts,1
SUB002450,CUST01799,Free,0,2022-03-14,2022-12-10,Churned,Upgraded to paid,9
SUB002451,CUST01800,Free,0,2022-06-15,2022-12-17,Churned,No longer needed,6
SUB002452,CUST01801,Pro,49,2022-08-02,2023-04-29,Upgraded,,9
SUB002453,CUST01801,Business,149,2023-04-29,,Active,,20
SUB002454,CUST01802,Free,0,2023-09-14,2024-01-19,Churned,Switched to competitor,4
SUB002455,CUST01803,Pro,49,2024-02-16,,Active,,10
SUB002456,CUST01804,Free,0,2024-02-12,2024-08-10,Upgraded,,6
SUB002457,CUST01804,Pro,49,2024-08-10,2024-10-25,Churned,Too expensive,2
SUB002458,CUST01805,Business,149,2024-06-15,,Active,,6
SUB002459,CUST01806,Free,0,2023-12-04,2024-03-03,Upgraded,,3
SUB002460,CUST01806,Pro,49,2024-03-03,,Active,,10
SUB002461,CUST01807,Business,149,2023-04-11,,Active,,21
SUB002462,CUST01808,Free,0,2023-05-27,2023-06-12,Churned,Switched to competitor,1
SUB002463,CUST01809,Business,149,2022-03-31,2023-10-22,Downgraded,,19
SUB002464,CUST01809,Free,0,2023-10-22,2024-05-17,Churned,Switched to competitor,6
SUB002465,CUST01810,Free,0,2024-03-25,2024-05-10,Churned,Upgraded to paid,1
SUB002466,CUST01811,Free,0,2023-02-26,2023-05-19,Churned,No longer needed,2
SUB002467,CUST01812,Pro,49,2023-09-12,2023-09-12,Upgraded,,1
SUB002468,CUST01812,Business,149,2023-09-12,2024-04-28,Churned,Missing features,7
SUB002469,CUST01813,Free,0,2023-10-16,2023-12-20,Churned,Switched to competitor,2
SUB002470,CUST01814,Free,0,2024-09-22,,Active,,3
SUB002471,CUST01815,Free,0,2023-09-17,2023-11-06,Churned,Switched to competitor,1
SUB002472,CUST01816,Pro,49,2023-04-27,2024-04-17,Churned,Technical issues,11
SUB002473,CUST01817,Pro,49,2024-10-18,,Active,,2
SUB002474,CUST01818,Pro,49,2022-05-03,2023-04-11,Churned,Switched to competitor,11
SUB002475,CUST01819,Free,0,2024-06-28,,Active,,6
SUB002476,CUST01820,Pro,49,2022-04-18,2023-06-12,Upgraded,,14
SUB002477,CUST01820,Business,149,2023-06-12,2023-07-12,Downgraded,,1
SUB002478,CUST01820,Pro,49,2023-07-12,2023-10-10,Upgraded,,3
SUB002479,CUST01820,Business,149,2023-10-10,2024-07-06,Downgraded,,9
SUB002480,CUST01820,Free,0,2024-07-06,2024-11-14,Churned,Switched to competitor,4
SUB002481,CUST01821,Pro,49,2023-11-20,2024-12-14,Downgraded,,13
SUB002482,CUST01821,Free,0,2024-12-14,,Active,,1
SUB002483,CUST01822,Business,149,2023-11-30,2023-11-30,Downgraded,,1
SUB002484,CUST01822,Pro,49,2023-11-30,2024-04-28,Downgraded,,5
SUB002485,CUST01822,Free,0,2024-04-28,2024-07-05,Churned,No longer needed,2
SUB002486,CUST01823,Business,149,2022-04-27,2022-10-24,Downgraded,,6
SUB002487,CUST01823,Pro,49,2022-10-24,2024-09-15,Churned,Too expensive,23
SUB002488,CUST01824,Pro,49,2024-08-07,,Active,,4
SUB002489,CUST01825,Pro,49,2024-02-20,,Active,,10
SUB002490,CUST01826,Pro,49,2023-07-16,,Active,,17
SUB002491,CUST01827,Free,0,2024-03-19,2024-04-08,Churned,Upgraded to paid,1
SUB002492,CUST01828,Free,0,2022-01-26,2022-06-25,Upgraded,,5
SUB002493,CUST01828,Pro,49,2022-06-25,2023-08-19,Downgraded,,14
SUB002494,CUST01828,Free,0,2023-08-19,2024-02-10,Churned,No longer needed,5
SUB002495,CUST01829,Pro,49,2024-06-27,,Active,,6
SUB002496,CUST01830,Free,0,2023-03-23,2023-08-18,Churned,Switched to competitor,4
SUB002497,CUST01831,Free,0,2023-10-06,2023-12-05,Upgraded,,2
SUB002498,CUST01831,Pro,49,2023-12-05,2024-08-31,Upgraded,,9
SUB002499,CUST01831,Business,149,2024-08-31,,Active,,4
SUB002500,CUST01832,Free,0,2024-10-10,,Active,,2
SUB002501,CUST01833,Free,0,2022-04-12,2022-12-28,Churned,Upgraded to paid,8
SUB002502,CUST01834,Free,0,2023-10-12,2023-12-11,Upgraded,,2
SUB002503,CUST01834,Pro,49,2023-12-11,2024-04-09,Downgraded,,4
SUB002504,CUST01834,Free,0,2024-04-09,2024-06-19,Churned,Switched to competitor,2
SUB002505,CUST01835,Business,149,2023-06-12,,Active,,18
SUB002506,CUST01836,Free,0,2023-04-26,2023-05-31,Churned,Upgraded to paid,1
SUB002507,CUST01837,Business,149,2023-05-01,,Active,,20
SUB002508,CUST01838,Business,149,2022-05-27,2022-07-26,Downgraded,,2
SUB002509,CUST01838,Free,0,2022-07-26,2022-12-15,Churned,Switched to competitor,4
SUB002510,CUST01839,Business,149,2023-11-18,,Active,,13
SUB002511,CUST01840,Free,0,2024-01-25,2024-04-25,Churned,Switched to competitor,3
SUB002512,CUST01841,Business,149,2023-10-04,,Active,,15
SUB002513,CUST01842,Pro,49,2024-02-15,2024-11-04,Churned,Budget cuts,8
SUB002514,CUST01843,Pro,49,2022-06-10,2022-09-09,Churned,Too expensive,3
SUB002515,CUST01844,Business,149,2024-05-06,2024-10-03,Downgraded,,5
SUB002516,CUST01844,Pro,49,2024-10-03,,Active,,2
SUB002517,CUST01845,Free,0,2024-08-25,2024-09-24,Upgraded,,1
SUB002518,CUST01845,Pro,49,2024-09-24,2024-11-23,Downgraded,,2
SUB002519,CUST01845,Free,0,2024-11-23,,Active,,1
SUB002520,CUST01846,Pro,49,2023-08-24,2023-08-24,Downgraded,,1
SUB002521,CUST01846,Free,0,2023-08-24,2023-11-10,Churned,Upgraded to paid,2
SUB002522,CUST01847,Business,149,2024-07-22,,Active,,5
SUB002523,CUST01848,Free,0,2024-01-12,2024-01-29,Churned,Upgraded to paid,1
SUB002524,CUST01849,Free,0,2024-09-18,,Active,,3
SUB002525,CUST01850,Pro,49,2023-05-17,2023-07-09,Churned,Missing features,1
SUB002526,CUST01851,Free,0,2023-06-18,2023-07-12,Churned,No longer needed,1
SUB002527,CUST01852,Pro,49,2024-10-31,,Active,,2
SUB002528,CUST01853,Free,0,2024-07-18,2024-12-12,Churned,Switched to competitor,4
SUB002529,CUST01854,Free,0,2024-08-20,2024-11-21,Churned,Upgraded to paid,3
SUB002530,CUST01855,Business,149,2022-12-08,2023-11-21,Churned,Too expensive,11
SUB002531,CUST01856,Free,0,2023-12-27,,Active,,12
SUB002532,CUST01857,Free,0,2023-11-21,2023-12-05,Churned,Upgraded to paid,1
SUB002533,CUST01858,Business,149,2022-04-03,2024-01-02,Churned,Budget cuts,21
SUB002534,CUST01859,Free,0,2024-06-11,,Active,,6
SUB002535,CUST01860,Pro,49,2022-06-21,2023-04-29,Churned,Missing features,10
SUB002536,CUST01861,Pro,49,2024-07-17,,Active,,5
SUB002537,CUST01862,Free,0,2022-07-18,2023-05-27,Churned,Switched to competitor,10
SUB002538,CUST01863,Pro,49,2024-05-23,2024-07-22,Upgraded,,2
SUB002539,CUST01863,Business,149,2024-07-22,,Active,,5
SUB002540,CUST01864,Business,149,2023-03-08,2024-08-29,Downgraded,,18
SUB002541,CUST01864,Pro,49,2024-08-29,2025-01-04,Churned,Missing features,4
SUB002542,CUST01865,Free,0,2023-12-13,2024-11-01,Churned,Switched to competitor,10
SUB002543,CUST01866,Business,149,2022-12-13,2024-01-07,Downgraded,,13
SUB002544,CUST01866,Pro,49,2024-01-07,,Active,,11
SUB002545,CUST01867,Business,149,2023-07-25,2024-12-03,Churned,Switched to competitor,16
SUB002546,CUST01868,Pro,49,2022-03-23,2022-04-26,Churned,Technical issues,1
SUB002547,CUST01869,Business,149,2022-02-22,2022-09-20,Downgraded,,7
SUB002548,CUST01869,Pro,49,2022-09-20,2023-04-18,Upgraded,,7
SUB002549,CUST01869,Business,149,2023-04-18,2023-07-17,Downgraded,,3
SUB002550,CUST01869,Pro,49,2023-07-17,2024-02-21,Churned,Too expensive,7
SUB002551,CUST01870,Business,149,2024-06-30,2024-06-30,Downgraded,,1
SUB002552,CUST01870,Pro,49,2024-06-30,,Active,,6
SUB002553,CUST01871,Free,0,2024-06-29,2024-09-11,Churned,Upgraded to paid,2
SUB002554,CUST01872,Business,149,2022-08-27,2023-06-25,Churned,Missing features,10
SUB002555,CUST01873,Pro,49,2022-11-17,2024-02-19,Churned,Missing features,15
SUB002556,CUST01874,Business,149,2022-06-01,2022-09-29,Downgraded,,4
SUB002557,CUST01874,Pro,49,2022-09-29,2023-04-15,Churned,Too expensive,6
SUB002558,CUST01875,Business,149,2023-10-13,2024-10-13,Churned,Switched to competitor,12
SUB002559,CUST01876,Business,149,2022-01-17,2023-08-10,Downgraded,,19
SUB002560,CUST01876,Pro,49,2023-08-10,2023-10-09,Upgraded,,2
SUB002561,CUST01876,Business,149,2023-10-09,,Active,,14
SUB002562,CUST01877,Business,149,2023-02-05,,Active,,23
SUB002563,CUST01878,Free,0,2023-08-02,2023-10-14,Churned,No longer needed,2
SUB002564,CUST01879,Pro,49,2023-03-15,2023-12-02,Churned,Technical issues,8
SUB002565,CUST01880,Pro,49,2022-12-31,2023-05-13,Churned,Budget cuts,4
SUB002566,CUST01881,Pro,49,2023-04-26,,Active,,20
SUB002567,CUST01882,Pro,49,2023-04-20,2023-08-18,Downgraded,,4
SUB002568,CUST01882,Free,0,2023-08-18,2024-04-14,Upgraded,,8
SUB002569,CUST01882,Pro,49,2024-04-14,,Active,,8
SUB002570,CUST01883,Free,0,2024-01-02,2024-06-27,Churned,No longer needed,5
SUB002571,CUST01884,Free,0,2024-07-04,,Active,,6
SUB002572,CUST01885,Free,0,2022-08-21,2022-10-13,Churned,Switched to competitor,1
SUB002573,CUST01886,Free,0,2024-04-23,,Active,,8
SUB002574,CUST01887,Pro,49,2022-05-05,,Active,,32
SUB002575,CUST01888,Free,0,2024-06-24,2024-07-25,Churned,No longer needed,1
SUB002576,CUST01889,Pro,49,2023-03-25,2023-12-20,Downgraded,,9
SUB002577,CUST01889,Free,0,2023-12-20,2024-01-19,Upgraded,,1
SUB002578,CUST01889,Pro,49,2024-01-19,,Active,,11
SUB002579,CUST01890,Business,149,2023-02-27,2023-12-13,Churned,Missing features,9
SUB002580,CUST01891,Pro,49,2022-09-22,2024-06-24,Churned,Missing features,21
SUB002581,CUST01892,Free,0,2023-11-14,2023-12-11,Churned,Switched to competitor,1
SUB002582,CUST01893,Business,149,2024-01-12,,Active,,11
SUB002583,CUST01894,Business,149,2023-08-18,2024-09-13,Churned,Budget cuts,13
SUB002584,CUST01895,Business,149,2022-01-28,2022-05-02,Churned,Budget cuts,3
SUB002585,CUST01896,Free,0,2024-03-25,2024-09-01,Churned,Upgraded to paid,5
SUB002586,CUST01897,Business,149,2023-05-22,,Active,,19
SUB002587,CUST01898,Free,0,2024-03-31,2024-08-08,Churned,Upgraded to paid,4
SUB002588,CUST01899,Pro,49,2022-06-01,2022-08-27,Churned,Too expensive,2
SUB002589,CUST01900,Free,0,2022-11-07,2023-02-05,Upgraded,,3
SUB002590,CUST01900,Pro,49,2023-02-05,2023-07-08,Churned,Switched to competitor,5
SUB002591,CUST01901,Free,0,2023-10-25,2024-10-25,Churned,No longer needed,12
SUB002592,CUST01902,Pro,49,2022-07-24,2022-12-21,Upgraded,,5
SUB002593,CUST01902,Business,149,2022-12-21,2024-12-10,Downgraded,,24
SUB002594,CUST01902,Pro,49,2024-12-10,,Active,,1
SUB002595,CUST01903,Free,0,2022-07-10,2023-10-14,Churned,No longer needed,15
SUB002596,CUST01904,Business,149,2023-05-16,2023-10-18,Churned,Too expensive,5
SUB002597,CUST01905,Free,0,2022-08-10,,Active,,29
SUB002598,CUST01906,Free,0,2024-01-28,2024-03-08,Churned,Switched to competitor,1
SUB002599,CUST01907,Business,149,2022-06-21,2024-06-28,Churned,Missing features,24
SUB002600,CUST01908,Business,149,2023-05-27,2023-06-18,Churned,Switched to competitor,1
SUB002601,CUST01909,Free,0,2023-04-22,2023-07-21,Upgraded,,3
SUB002602,CUST01909,Pro,49,2023-07-21,2024-04-16,Downgraded,,9
SUB002603,CUST01909,Free,0,2024-04-16,2024-09-06,Churned,No longer needed,4
SUB002604,CUST01910,Pro,49,2022-11-05,2023-12-04,Churned,Technical issues,13
SUB002605,CUST01911,Business,149,2023-03-05,2023-12-31,Churned,Company shutdown,10
SUB002606,CUST01912,Pro,49,2023-10-22,2023-11-13,Churned,Technical issues,1
SUB002607,CUST01913,Free,0,2022-06-16,2022-06-28,Churned,Switched to competitor,1
SUB002608,CUST01914,Free,0,2022-11-28,2023-05-22,Churned,Upgraded to paid,5
SUB002609,CUST01915,Pro,49,2024-05-18,2024-06-17,Downgraded,,1
SUB002610,CUST01915,Free,0,2024-06-17,2024-11-03,Churned,No longer needed,4
SUB002611,CUST01916,Free,0,2024-05-06,,Active,,7
SUB002612,CUST01917,Free,0,2023-07-10,2023-11-09,Churned,Upgraded to paid,4
SUB002613,CUST01918,Business,149,2022-10-17,2023-05-15,Downgraded,,7
SUB002614,CUST01918,Free,0,2023-05-15,2024-06-14,Churned,No longer needed,13
SUB002615,CUST01919,Free,0,2023-05-30,2024-08-23,Churned,No longer needed,15
SUB002616,CUST01920,Pro,49,2022-10-05,2023-01-23,Churned,Technical issues,3
SUB002617,CUST01921,Business,149,2023-01-03,,Active,,24
SUB002618,CUST01922,Pro,49,2023-01-20,,Active,,23
SUB002619,CUST01923,Pro,49,2024-08-17,,Active,,4
SUB002620,CUST01924,Business,149,2022-01-29,2023-03-16,Churned,Missing features,13
SUB002621,CUST01925,Pro,49,2023-09-19,2023-11-19,Churned,Switched to competitor,2
SUB002622,CUST01926,Pro,49,2023-02-19,2023-11-12,Churned,Too expensive,8
SUB002623,CUST01927,Pro,49,2023-06-23,2023-12-20,Downgraded,,6
SUB002624,CUST01927,Free,0,2023-12-20,2024-07-17,Upgraded,,7
SUB002625,CUST01927,Pro,49,2024-07-17,,Active,,5
SUB002626,CUST01928,Business,149,2023-11-08,2024-06-01,Churned,Budget cuts,6
SUB002627,CUST01929,Free,0,2024-08-27,,Active,,4
SUB002628,CUST01930,Free,0,2022-10-28,2023-01-31,Churned,No longer needed,3
SUB002629,CUST01931,Pro,49,2022-10-08,2024-03-16,Churned,Too expensive,17
SUB002630,CUST01932,Free,0,2024-10-21,2025-01-05,Churned,Switched to competitor,2
SUB002631,CUST01933,Business,149,2024-08-29,,Active,,4
SUB002632,CUST01934,Business,149,2022-12-07,2024-06-29,Downgraded,,19
SUB002633,CUST01934,Pro,49,2024-06-29,,Active,,6
SUB002634,CUST01935,Free,0,2023-05-29,2024-02-23,Upgraded,,9
SUB002635,CUST01935,Business,149,2024-02-23,,Active,,10
SUB002636,CUST01936,Business,149,2022-02-21,2024-01-12,Downgraded,,23
SUB002637,CUST01936,Pro,49,2024-01-12,,Active,,11
SUB002638,CUST01937,Pro,49,2023-01-27,2024-03-04,Churned,Switched to competitor,13
SUB002639,CUST01938,Pro,49,2024-06-24,,Active,,6
SUB002640,CUST01939,Free,0,2024-01-26,2024-02-25,Upgraded,,1
SUB002641,CUST01939,Pro,49,2024-02-25,,Active,,10
SUB002642,CUST01940,Business,149,2023-07-18,2024-02-13,Downgraded,,7
SUB002643,CUST01940,Free,0,2024-02-13,2024-08-24,Churned,Switched to competitor,6
SUB002644,CUST01941,Business,149,2023-07-16,2023-10-10,Churned,Company shutdown,2
SUB002645,CUST01942,Business,149,2024-07-19,2024-12-16,Downgraded,,5
SUB002646,CUST01942,Free,0,2024-12-16,,Active,,1
SUB002647,CUST01943,Pro,49,2022-03-20,2022-05-29,Churned,Switched to competitor,2
SUB002648,CUST01944,Free,0,2022-12-29,2023-08-13,Churned,Upgraded to paid,7
SUB002649,CUST01945,Free,0,2024-06-27,2024-07-27,Upgraded,,1
SUB002650,CUST01945,Pro,49,2024-07-27,,Active,,5
SUB002651,CUST01946,Free,0,2023-02-02,2023-07-30,Churned,Switched to competitor,5
SUB002652,CUST01947,Business,149,2022-12-13,,Active,,24
SUB002653,CUST01948,Free,0,2024-04-05,2024-05-24,Churned,Switched to competitor,1
SUB002654,CUST01949,Free,0,2022-10-30,2022-10-30,Upgraded,,1
SUB002655,CUST01949,Pro,49,2022-10-30,2023-01-01,Churned,Missing features,2
SUB002656,CUST01950,Pro,49,2023-02-11,2023-10-18,Churned,Too expensive,8
SUB002657,CUST01951,Pro,49,2023-07-15,2024-04-10,Downgraded,,9
SUB002658,CUST01951,Free,0,2024-04-10,2024-11-29,Churned,Switched to competitor,7
SUB002659,CUST01952,Pro,49,2024-08-06,,Active,,4
SUB002660,CUST01953,Pro,49,2022-02-11,2022-05-03,Churned,Missing features,2
SUB002661,CUST01954,Business,149,2023-05-21,2024-07-15,Churned,Company shutdown,14
SUB002662,CUST01955,Free,0,2022-09-29,2023-05-03,Churned,Upgraded to paid,7
SUB002663,CUST01956,Pro,49,2023-10-09,,Active,,14
SUB002664,CUST01957,Pro,49,2023-06-16,2024-04-27,Churned,Too expensive,10
SUB002665,CUST01958,Business,149,2023-12-16,2024-09-11,Downgraded,,9
SUB002666,CUST01958,Pro,49,2024-09-11,2025-01-07,Churned,Too expensive,3
SUB002667,CUST01959,Free,0,2022-03-17,2022-08-30,Churned,No longer needed,5
SUB002668,CUST01960,Pro,49,2024-06-07,2024-12-04,Downgraded,,6
SUB002669,CUST01960,Free,0,2024-12-04,,Active,,1
SUB002670,CUST01961,Pro,49,2023-07-05,2024-09-08,Churned,Technical issues,14
SUB002671,CUST01962,Free,0,2023-01-17,2024-05-30,Churned,Switched to competitor,16
SUB002672,CUST01963,Free,0,2022-03-11,2023-12-01,Upgraded,,21
SUB002673,CUST01963,Pro,49,2023-12-01,2024-10-02,Churned,Missing features,10
SUB002674,CUST01964,Business,149,2024-05-13,,Active,,7
SUB002675,CUST01965,Pro,49,2023-09-20,2024-02-27,Churned,Missing features,5
SUB002676,CUST01966,Pro,49,2024-07-23,,Active,,5
SUB002677,CUST01967,Pro,49,2023-06-02,,Active,,19
SUB002678,CUST01968,Free,0,2022-03-24,2022-09-07,Churned,Switched to competitor,5
SUB002679,CUST01969,Free,0,2023-07-06,2024-02-01,Upgraded,,7
SUB002680,CUST01969,Pro,49,2024-02-01,2024-11-22,Churned,Technical issues,9
SUB002681,CUST01970,Business,149,2023-09-08,,Active,,16
SUB002682,CUST01971,Business,149,2022-10-13,2022-10-26,Churned,Too expensive,1
SUB002683,CUST01972,Free,0,2022-10-17,2024-01-04,Churned,Upgraded to paid,14
SUB002684,CUST01973,Free,0,2022-10-30,2023-03-05,Churned,No longer needed,4
SUB002685,CUST01974,Free,0,2023-02-21,2023-02-21,Upgraded,,1
SUB002686,CUST01974,Pro,49,2023-02-21,2023-03-23,Downgraded,,1
SUB002687,CUST01974,Free,0,2023-03-23,2023-09-19,Upgraded,,6
SUB002688,CUST01974,Pro,49,2023-09-19,2024-05-07,Churned,Switched to competitor,7
SUB002689,CUST01975,Pro,49,2022-01-11,2022-05-22,Churned,Switched to competitor,4
SUB002690,CUST01976,Business,149,2023-03-12,,Active,,22
SUB002691,CUST01977,Business,149,2022-07-16,2024-04-02,Churned,Budget cuts,20
SUB002692,CUST01978,Free,0,2023-08-03,,Active,,17
SUB002693,CUST01979,Business,149,2022-05-27,2023-08-20,Downgraded,,15
SUB002694,CUST01979,Pro,49,2023-08-20,2024-04-16,Downgraded,,8
SUB002695,CUST01979,Free,0,2024-04-16,2024-06-01,Churned,Upgraded to paid,1
SUB002696,CUST01980,Free,0,2022-12-31,2023-06-05,Churned,No longer needed,5
SUB002697,CUST01981,Free,0,2024-03-26,2024-09-10,Churned,Switched to competitor,5
SUB002698,CUST01982,Free,0,2023-03-09,2023-09-06,Churned,Switched to competitor,6
SUB002699,CUST01983,Business,149,2022-11-05,2024-06-27,Downgraded,,20
SUB002700,CUST01983,Pro,49,2024-06-27,,Active,,6
SUB002701,CUST01984,Pro,49,2024-05-13,2024-09-10,Downgraded,,4
SUB002702,CUST01984,Free,0,2024-09-10,,Active,,3
SUB002703,CUST01985,Pro,49,2022-06-19,2024-12-05,Upgraded,,30
SUB002704,CUST01985,Business,149,2024-12-05,,Active,,1
SUB002705,CUST01986,Free,0,2022-11-26,,Active,,25
SUB002706,CUST01987,Free,0,2024-09-22,2024-12-23,Churned,No longer needed,3
SUB002707,CUST01988,Pro,49,2024-05-20,2024-08-14,Churned,Technical issues,2
SUB002708,CUST01989,Business,149,2024-02-03,2024-11-26,Churned,Budget cuts,9
SUB002709,CUST01990,Free,0,2023-01-02,,Active,,24
SUB002710,CUST01991,Pro,49,2022-11-04,2023-11-29,Upgraded,,13
SUB002711,CUST01991,Business,149,2023-11-29,2024-08-03,Churned,Budget cuts,8
SUB002712,CUST01992,Free,0,2024-07-20,,Active,,5
SUB002713,CUST01993,Free,0,2024-01-22,2024-03-07,Churned,Switched to competitor,1
SUB002714,CUST01994,Free,0,2023-08-30,2024-04-19,Churned,Upgraded to paid,7
SUB002715,CUST01995,Pro,49,2024-05-04,2024-05-12,Churned,Switched to competitor,1
