transaction_id,subscription_id,customer_id,transaction_date,amount,plan,payment_status,payment_method
TXN0004393,SUB000701,CUST00515,2023-11-15,149,Business,Paid,Bank Transfer
TXN0004394,SUB000701,CUST00515,2023-12-15,0,Business,Failed,PayPal
TXN0004395,SUB000701,CUST00515,2024-01-14,149,Business,Paid,Credit Card
TXN0004396,SUB000701,CUST00515,2024-02-13,149,Business,Paid,PayPal
TXN0004397,SUB000701,CUST00515,2024-03-14,149,Business,Paid,Credit Card
TXN0004398,SUB000701,CUST00515,2024-04-13,149,Business,Paid,Bank Transfer
TXN0004399,SUB000701,CUST00515,2024-05-13,0,Business,Failed,Stripe
TXN0004400,SUB000701,CUST00515,2024-06-12,149,Business,Paid,Bank Transfer
TXN0004401,SUB000701,CUST00515,2024-07-12,149,Business,Paid,Bank Transfer
TXN0004402,SUB000701,CUST00515,2024-08-11,149,Business,Paid,Credit Card
TXN0004403,SUB000701,CUST00515,2024-09-10,149,Business,Paid,Credit Card
TXN0004404,SUB000701,CUST00515,2024-10-10,149,Business,Paid,Bank Transfer
TXN0004405,SUB000701,CUST00515,2024-11-09,149,Business,Paid,Credit Card
TXN0004406,SUB000701,CUST00515,2024-12-09,149,Business,Paid,Bank Transfer
TXN0004407,SUB000703,CUST00516,2022-11-26,49,Pro,Paid,Stripe
TXN0004408,SUB000703,CUST00516,2022-12-26,49,Pro,Paid,Stripe
TXN0004409,SUB000703,CUST00516,2023-01-25,49,Pro,Paid,Stripe
TXN0004410,SUB000703,CUST00516,2023-02-24,49,Pro,Paid,Bank Transfer
TXN0004411,SUB000703,CUST00516,2023-03-26,49,Pro,Paid,PayPal
TXN0004412,SUB000703,CUST00516,2023-04-25,49,Pro,Paid,PayPal
TXN0004413,SUB000703,CUST00516,2023-05-25,49,Pro,Paid,Stripe
TXN0004414,SUB000703,CUST00516,2023-06-24,49,Pro,Paid,PayPal
TXN0004415,SUB000703,CUST00516,2023-07-24,49,Pro,Paid,PayPal
TXN0004416,SUB000703,CUST00516,2023-08-23,49,Pro,Paid,Bank Transfer
TXN0004417,SUB000703,CUST00516,2023-09-22,49,Pro,Paid,PayPal
TXN0004418,SUB000703,CUST00516,2023-10-22,49,Pro,Paid,Bank Transfer
TXN0004419,SUB000703,CUST00516,2023-11-21,49,Pro,Paid,Bank Transfer
TXN0004420,SUB000703,CUST00516,2023-12-21,49,Pro,Paid,PayPal
TXN0004421,SUB000705,CUST00517,2022-02-09,149,Business,Paid,Bank Transfer
TXN0004422,SUB000705,CUST00517,2022-03-11,149,Business,Paid,PayPal
TXN0004423,SUB000705,CUST00517,2022-04-10,149,Business,Paid,Bank Transfer
TXN0004424,SUB000705,CUST00517,2022-05-10,149,Business,Paid,Bank Transfer
TXN0004425,SUB000705,CUST00517,2022-06-09,149,Business,Paid,PayPal
TXN0004426,SUB000705,CUST00517,2022-07-09,149,Business,Paid,PayPal
TXN0004427,SUB000705,CUST00517,2022-08-08,149,Business,Paid,Credit Card
TXN0004428,SUB000705,CUST00517,2022-09-07,149,Business,Paid,Bank Transfer
TXN0004429,SUB000706,CUST00517,2022-09-07,49,Pro,Paid,Bank Transfer
TXN0004430,SUB000706,CUST00517,2022-10-07,49,Pro,Paid,Bank Transfer
TXN0004431,SUB000706,CUST00517,2022-11-06,49,Pro,Paid,Stripe
TXN0004432,SUB000706,CUST00517,2022-12-06,0,Pro,Failed,Credit Card
TXN0004433,SUB000706,CUST00517,2023-01-05,49,Pro,Paid,Stripe
TXN0004434,SUB000706,CUST00517,2023-02-04,49,Pro,Paid,Stripe
TXN0004435,SUB000706,CUST00517,2023-03-06,49,Pro,Paid,Bank Transfer
TXN0004436,SUB000706,CUST00517,2023-04-05,49,Pro,Paid,Credit Card
TXN0004437,SUB000706,CUST00517,2023-05-05,49,Pro,Paid,PayPal
TXN0004438,SUB000706,CUST00517,2023-06-04,49,Pro,Paid,PayPal
TXN0004439,SUB000706,CUST00517,2023-07-04,49,Pro,Paid,Bank Transfer
TXN0004440,SUB000706,CUST00517,2023-08-03,49,Pro,Paid,Bank Transfer
TXN0004441,SUB000706,CUST00517,2023-09-02,49,Pro,Paid,Credit Card
TXN0004442,SUB000706,CUST00517,2023-10-02,49,Pro,Paid,Credit Card
TXN0004443,SUB000706,CUST00517,2023-11-01,49,Pro,Paid,PayPal
TXN0004444,SUB000706,CUST00517,2023-12-01,49,Pro,Paid,PayPal
TXN0004445,SUB000706,CUST00517,2023-12-31,49,Pro,Paid,PayPal
TXN0004446,SUB000706,CUST00517,2024-01-30,49,Pro,Paid,PayPal
TXN0004447,SUB000706,CUST00517,2024-02-29,49,Pro,Paid,Credit Card
TXN0004448,SUB000706,CUST00517,2024-03-30,49,Pro,Paid,Credit Card
TXN0004449,SUB000706,CUST00517,2024-04-29,49,Pro,Paid,Unknown
TXN0004450,SUB000706,CUST00517,2024-05-29,49,Pro,Paid,Credit Card
TXN0004451,SUB000706,CUST00517,2024-06-28,49,Pro,Paid,Bank Transfer
TXN0004452,SUB000706,CUST00517,2024-07-28,49,Pro,Paid,PayPal
TXN0004453,SUB000706,CUST00517,2024-08-27,49,Pro,Paid,Credit Card
TXN0004454,SUB000706,CUST00517,2024-09-26,49,Pro,Paid,Credit Card
TXN0004455,SUB000706,CUST00517,2024-10-26,49,Pro,Paid,PayPal
TXN0004456,SUB000706,CUST00517,2024-11-25,0,Pro,Refunded,Credit Card
TXN0004457,SUB000706,CUST00517,2024-12-25,49,Pro,Paid,Stripe
TXN0004458,SUB000708,CUST00519,2022-03-02,49,Pro,Paid,Stripe
TXN0004459,SUB000708,CUST00519,2022-04-01,49,Pro,Paid,Stripe
TXN0004460,SUB000708,CUST00519,2022-05-01,49,Pro,Paid,Bank Transfer
TXN0004461,SUB000708,CUST00519,2022-05-31,49,Pro,Paid,PayPal
TXN0004462,SUB000708,CUST00519,2022-06-30,49,Pro,Paid,Bank Transfer
TXN0004463,SUB000708,CUST00519,2022-07-30,49,Pro,Paid,Bank Transfer
TXN0004464,SUB000708,CUST00519,2022-08-29,49,Pro,Paid,Bank Transfer
TXN0004465,SUB000708,CUST00519,2022-09-28,49,Pro,Paid,PayPal
TXN0004466,SUB000708,CUST00519,2022-10-28,49,Pro,Paid,PayPal
TXN0004467,SUB000708,CUST00519,2022-11-27,49,Pro,Paid,Bank Transfer
TXN0004468,SUB000708,CUST00519,2022-12-27,49,Pro,Paid,Stripe
TXN0004469,SUB000708,CUST00519,2023-01-26,49,Pro,Paid,PayPal
TXN0004470,SUB000708,CUST00519,2023-02-25,49,Pro,Paid,Bank Transfer
TXN0004471,SUB000709,CUST00520,2023-04-22,49,Pro,Paid,PayPal
TXN0004472,SUB000709,CUST00520,2023-05-22,49,Pro,Paid,Bank Transfer
TXN0004473,SUB000709,CUST00520,2023-06-21,49,Pro,Paid,Bank Transfer
TXN0004474,SUB000709,CUST00520,2023-07-21,49,Pro,Paid,Bank Transfer
TXN0004475,SUB000709,CUST00520,2023-08-20,49,Pro,Paid,Credit Card
TXN0004476,SUB000709,CUST00520,2023-09-19,0,Pro,Failed,Credit Card
TXN0004477,SUB000709,CUST00520,2023-10-19,49,Pro,Paid,Credit Card
TXN0004478,SUB000709,CUST00520,2023-11-18,49,Pro,Paid,Credit Card
TXN0004479,SUB000709,CUST00520,2023-12-18,49,Pro,Paid,PayPal
TXN0004480,SUB000709,CUST00520,2024-01-17,49,Pro,Paid,Bank Transfer
TXN0004481,SUB000710,CUST00521,2022-04-25,49,Pro,Paid,Credit Card
TXN0004482,SUB000710,CUST00521,2022-05-25,49,Pro,Paid,Credit Card
TXN0004483,SUB000710,CUST00521,2022-06-24,49,Pro,Paid,PayPal
TXN0004484,SUB000710,CUST00521,2022-07-24,49,Pro,Paid,PayPal
TXN0004485,SUB000711,CUST00522,2022-12-27,49,Pro,Paid,Credit Card
TXN0004486,SUB000712,CUST00523,2022-02-27,49,Pro,Paid,Credit Card
TXN0004487,SUB000712,CUST00523,2022-03-29,49,Pro,Paid,Credit Card
TXN0004488,SUB000712,CUST00523,2022-04-28,49,Pro,Paid,PayPal
TXN0004489,SUB000712,CUST00523,2022-05-28,49,Pro,Paid,PayPal
TXN0004490,SUB000712,CUST00523,2022-06-27,49,Pro,Paid,Stripe
TXN0004491,SUB000713,CUST00524,2023-01-21,49,Pro,Paid,Credit Card
TXN0004492,SUB000713,CUST00524,2023-02-20,49,Pro,Paid,PayPal
TXN0004493,SUB000713,CUST00524,2023-03-22,0,Pro,Refunded,Bank Transfer
TXN0004494,SUB000713,CUST00524,2023-04-21,0,Pro,Failed,Stripe
TXN0004495,SUB000713,CUST00524,2023-05-21,49,Pro,Paid,Credit Card
TXN0004496,SUB000713,CUST00524,2023-06-20,49,Pro,Paid,Bank Transfer
TXN0004497,SUB000713,CUST00524,2023-07-20,49,Pro,Paid,Bank Transfer
TXN0004498,SUB000715,CUST00526,2022-01-02,149,Business,Paid,Stripe
TXN0004499,SUB000715,CUST00526,2022-02-01,149,Business,Paid,Bank Transfer
TXN0004500,SUB000715,CUST00526,2022-03-03,149,Business,Paid,PayPal
TXN0004501,SUB000715,CUST00526,2022-04-02,149,Business,Paid,Credit Card
TXN0004502,SUB000715,CUST00526,2022-05-02,149,Business,Paid,Stripe
TXN0004503,SUB000715,CUST00526,2022-06-01,149,Business,Paid,Stripe
TXN0004504,SUB000715,CUST00526,2022-07-01,149,Business,Paid,Stripe
TXN0004505,SUB000715,CUST00526,2022-07-31,149,Business,Paid,Stripe
TXN0004506,SUB000715,CUST00526,2022-08-30,149,Business,Paid,Credit Card
TXN0004507,SUB000715,CUST00526,2022-09-29,149,Business,Paid,PayPal
TXN0004508,SUB000715,CUST00526,2022-10-29,149,Business,Paid,Bank Transfer
TXN0004509,SUB000715,CUST00526,2022-11-28,149,Business,Paid,Credit Card
TXN0004510,SUB000715,CUST00526,2022-12-28,149,Business,Paid,Stripe
TXN0004511,SUB000715,CUST00526,2023-01-27,149,Business,Paid,PayPal
TXN0004512,SUB000715,CUST00526,2023-02-26,149,Business,Paid,PayPal
TXN0004513,SUB000715,CUST00526,2023-03-28,149,Business,Paid,Credit Card
TXN0004514,SUB000715,CUST00526,2023-04-27,149,Business,Paid,Stripe
TXN0004515,SUB000717,CUST00527,2023-04-29,49,Pro,Paid,Bank Transfer
TXN0004516,SUB000717,CUST00527,2023-05-29,49,Pro,Paid,Bank Transfer
TXN0004517,SUB000717,CUST00527,2023-06-28,49,Pro,Paid,Stripe
TXN0004518,SUB000717,CUST00527,2023-07-28,49,Pro,Paid,Stripe
TXN0004519,SUB000717,CUST00527,2023-08-27,49,Pro,Paid,PayPal
TXN0004520,SUB000717,CUST00527,2023-09-26,49,Pro,Paid,Stripe
TXN0004521,SUB000717,CUST00527,2023-10-26,49,Pro,Paid,Bank Transfer
TXN0004522,SUB000717,CUST00527,2023-11-25,49,Pro,Paid,Stripe
TXN0004523,SUB000717,CUST00527,2023-12-25,49,Pro,Paid,Stripe
TXN0004524,SUB000719,CUST00528,2022-10-18,49,Pro,Paid,Bank Transfer
TXN0004525,SUB000721,CUST00530,2024-06-13,149,Business,Paid,Stripe
TXN0004526,SUB000721,CUST00530,2024-07-13,149,Business,Paid,Bank Transfer
TXN0004527,SUB000721,CUST00530,2024-08-12,149,Business,Paid,Stripe
TXN0004528,SUB000721,CUST00530,2024-09-11,149,Business,Paid,Bank Transfer
TXN0004529,SUB000721,CUST00530,2024-10-11,149,Business,Paid,Credit Card
TXN0004530,SUB000721,CUST00530,2024-11-10,149,Business,Paid,Bank Transfer
TXN0004531,SUB000721,CUST00530,2024-12-10,149,Business,Paid,PayPal
TXN0004532,SUB000723,CUST00531,2024-01-31,49,Pro,Paid,Bank Transfer
TXN0004533,SUB000723,CUST00531,2024-03-01,49,Pro,Paid,PayPal
TXN0004534,SUB000723,CUST00531,2024-03-31,49,Pro,Paid,PayPal
TXN0004535,SUB000723,CUST00531,2024-04-30,49,Pro,Paid,Bank Transfer
TXN0004536,SUB000723,CUST00531,2024-05-30,49,Pro,Paid,Stripe
TXN0004537,SUB000723,CUST00531,2024-06-29,49,Pro,Paid,PayPal
TXN0004538,SUB000723,CUST00531,2024-07-29,49,Pro,Paid,Stripe
TXN0004539,SUB000723,CUST00531,2024-08-28,49,Pro,Paid,Bank Transfer
TXN0004540,SUB000723,CUST00531,2024-09-27,49,Pro,Paid,PayPal
TXN0004541,SUB000723,CUST00531,2024-10-27,49,Pro,Paid,Credit Card
TXN0004542,SUB000725,CUST00532,2023-08-27,149,Business,Paid,Bank Transfer
TXN0004543,SUB000725,CUST00532,2023-09-26,149,Business,Paid,Bank Transfer
TXN0004544,SUB000725,CUST00532,2023-10-26,149,Business,Paid,Stripe
TXN0004545,SUB000726,CUST00533,2022-03-08,149,Business,Paid,Credit Card
TXN0004546,SUB000726,CUST00533,2022-04-07,149,Business,Paid,Stripe
TXN0004547,SUB000726,CUST00533,2022-05-07,149,Business,Paid,Bank Transfer
TXN0004548,SUB000726,CUST00533,2022-06-06,149,Business,Paid,Stripe
TXN0004549,SUB000726,CUST00533,2022-07-06,149,Business,Paid,PayPal
TXN0004550,SUB000726,CUST00533,2022-08-05,149,Business,Paid,Bank Transfer
TXN0004551,SUB000726,CUST00533,2022-09-04,149,Business,Paid,Stripe
TXN0004552,SUB000726,CUST00533,2022-10-04,149,Business,Paid,Stripe
TXN0004553,SUB000726,CUST00533,2022-11-03,0,Business,Refunded,Stripe
TXN0004554,SUB000726,CUST00533,2022-12-03,149,Business,Paid,Stripe
TXN0004555,SUB000727,CUST00534,2022-08-02,49,Pro,Paid,PayPal
TXN0004556,SUB000728,CUST00535,2023-10-17,149,Business,Paid,Bank Transfer
TXN0004557,SUB000728,CUST00535,2023-11-16,149,Business,Paid,Credit Card
TXN0004558,SUB000728,CUST00535,2023-12-16,149,Business,Paid,Credit Card
TXN0004559,SUB000728,CUST00535,2024-01-15,0,Business,Failed,Stripe
TXN0004560,SUB000728,CUST00535,2024-02-14,149,Business,Paid,PayPal
TXN0004561,SUB000728,CUST00535,2024-03-15,149,Business,Paid,Stripe
TXN0004562,SUB000728,CUST00535,2024-04-14,149,Business,Paid,Credit Card
TXN0004563,SUB000728,CUST00535,2024-05-14,149,Business,Paid,Stripe
TXN0004564,SUB000728,CUST00535,2024-06-13,149,Business,Paid,Unknown
TXN0004565,SUB000728,CUST00535,2024-07-13,149,Business,Paid,Credit Card
TXN0004566,SUB000728,CUST00535,2024-08-12,0,Business,Failed,Bank Transfer
TXN0004567,SUB000728,CUST00535,2024-09-11,149,Business,Paid,Bank Transfer
TXN0004568,SUB000728,CUST00535,2024-10-11,149,Business,Paid,PayPal
TXN0004569,SUB000728,CUST00535,2024-11-10,149,Business,Paid,Credit Card
TXN0004570,SUB000728,CUST00535,2024-12-10,149,Business,Paid,Stripe
TXN0004571,SUB000731,CUST00538,2024-05-09,49,Pro,Paid,Stripe
TXN0004572,SUB000731,CUST00538,2024-06-08,49,Pro,Paid,Credit Card
TXN0004573,SUB000731,CUST00538,2024-07-08,49,Pro,Paid,PayPal
TXN0004574,SUB000731,CUST00538,2024-08-07,0,Pro,Refunded,Bank Transfer
TXN0004575,SUB000731,CUST00538,2024-09-06,49,Pro,Paid,Bank Transfer
TXN0004576,SUB000731,CUST00538,2024-10-06,49,Pro,Paid,Credit Card
TXN0004577,SUB000731,CUST00538,2024-11-05,49,Pro,Paid,Stripe
TXN0004578,SUB000733,CUST00538,2024-12-05,49,Pro,Paid,Stripe
TXN0004579,SUB000734,CUST00539,2022-07-27,49,Pro,Paid,Credit Card
TXN0004580,SUB000734,CUST00539,2022-08-26,49,Pro,Paid,Credit Card
TXN0004581,SUB000734,CUST00539,2022-09-25,49,Pro,Paid,Stripe
TXN0004582,SUB000734,CUST00539,2022-10-25,49,Pro,Paid,Stripe
TXN0004583,SUB000734,CUST00539,2022-11-24,49,Pro,Paid,Credit Card
TXN0004584,SUB000736,CUST00541,2022-06-01,49,Pro,Paid,PayPal
TXN0004585,SUB000736,CUST00541,2022-07-01,49,Pro,Paid,Bank Transfer
TXN0004586,SUB000737,CUST00542,2023-11-24,49,Pro,Paid,Credit Card
TXN0004587,SUB000737,CUST00542,2023-12-24,49,Pro,Paid,Bank Transfer
TXN0004588,SUB000737,CUST00542,2024-01-23,49,Pro,Paid,Bank Transfer
TXN0004589,SUB000737,CUST00542,2024-02-22,49,Pro,Paid,Bank Transfer
TXN0004590,SUB000737,CUST00542,2024-03-23,49,Pro,Paid,Stripe
TXN0004591,SUB000737,CUST00542,2024-04-22,49,Pro,Paid,PayPal
TXN0004592,SUB000737,CUST00542,2024-05-22,49,Pro,Paid,PayPal
TXN0004593,SUB000737,CUST00542,2024-06-21,49,Pro,Paid,PayPal
TXN0004594,SUB000737,CUST00542,2024-07-21,49,Pro,Paid,Stripe
TXN0004595,SUB000737,CUST00542,2024-08-20,49,Pro,Paid,Stripe
TXN0004596,SUB000737,CUST00542,2024-09-19,49,Pro,Paid,Stripe
TXN0004597,SUB000737,CUST00542,2024-10-19,49,Pro,Paid,Bank Transfer
TXN0004598,SUB000737,CUST00542,2024-11-18,49,Pro,Paid,PayPal
TXN0004599,SUB000739,CUST00544,2023-01-25,149,Business,Paid,Stripe
TXN0004600,SUB000739,CUST00544,2023-02-24,149,Business,Paid,PayPal
TXN0004601,SUB000739,CUST00544,2023-03-26,149,Business,Paid,Bank Transfer
TXN0004602,SUB000739,CUST00544,2023-04-25,149,Business,Paid,Bank Transfer
TXN0004603,SUB000739,CUST00544,2023-05-25,149,Business,Paid,Credit Card
TXN0004604,SUB000739,CUST00544,2023-06-24,149,Business,Paid,Bank Transfer
TXN0004605,SUB000739,CUST00544,2023-07-24,149,Business,Paid,Stripe
TXN0004606,SUB000739,CUST00544,2023-08-23,149,Business,Paid,Credit Card
TXN0004607,SUB000739,CUST00544,2023-09-22,149,Business,Paid,Credit Card
TXN0004608,SUB000739,CUST00544,2023-10-22,149,Business,Paid,Bank Transfer
TXN0004609,SUB000739,CUST00544,2023-11-21,149,Business,Paid,Stripe
TXN0004610,SUB000739,CUST00544,2023-12-21,149,Business,Paid,Credit Card
TXN0004611,SUB000739,CUST00544,2024-01-20,149,Business,Paid,Bank Transfer
TXN0004612,SUB000739,CUST00544,2024-02-19,149,Business,Paid,Credit Card
TXN0004613,SUB000739,CUST00544,2024-03-20,149,Business,Paid,Stripe
TXN0004614,SUB000739,CUST00544,2024-04-19,149,Business,Paid,Stripe
TXN0004615,SUB000739,CUST00544,2024-05-19,149,Business,Paid,Stripe
TXN0004616,SUB000739,CUST00544,2024-06-18,149,Business,Paid,Unknown
TXN0004617,SUB000739,CUST00544,2024-07-18,149,Business,Paid,Bank Transfer
TXN0004618,SUB000739,CUST00544,2024-08-17,149,Business,Paid,PayPal
TXN0004619,SUB000739,CUST00544,2024-09-16,149,Business,Paid,Bank Transfer
TXN0004620,SUB000739,CUST00544,2024-10-16,149,Business,Paid,Credit Card
TXN0004621,SUB000739,CUST00544,2024-11-15,149,Business,Paid,Bank Transfer
TXN0004622,SUB000739,CUST00544,2024-12-15,149,Business,Paid,Bank Transfer
TXN0004623,SUB000741,CUST00545,2023-12-28,49,Pro,Paid,Bank Transfer
TXN0004624,SUB000741,CUST00545,2024-01-27,49,Pro,Paid,Bank Transfer
TXN0004625,SUB000741,CUST00545,2024-02-26,49,Pro,Paid,Stripe
TXN0004626,SUB000741,CUST00545,2024-03-27,49,Pro,Paid,PayPal
TXN0004627,SUB000741,CUST00545,2024-04-26,49,Pro,Paid,Credit Card
TXN0004628,SUB000741,CUST00545,2024-05-26,49,Pro,Paid,PayPal
TXN0004629,SUB000741,CUST00545,2024-06-25,49,Pro,Paid,Stripe
TXN0004630,SUB000741,CUST00545,2024-07-25,49,Pro,Paid,PayPal
TXN0004631,SUB000741,CUST00545,2024-08-24,49,Pro,Paid,Credit Card
TXN0004632,SUB000741,CUST00545,2024-09-23,0,Pro,Failed,Bank Transfer
TXN0004633,SUB000741,CUST00545,2024-10-23,0,Pro,Failed,PayPal
TXN0004634,SUB000741,CUST00545,2024-11-22,49,Pro,Paid,PayPal
TXN0004635,SUB000741,CUST00545,2024-12-22,49,Pro,Paid,Credit Card
TXN0004636,SUB000743,CUST00546,2023-02-09,49,Pro,Paid,Bank Transfer
TXN0004637,SUB000743,CUST00546,2023-03-11,49,Pro,Paid,Bank Transfer
TXN0004638,SUB000743,CUST00546,2023-04-10,49,Pro,Paid,PayPal
TXN0004639,SUB000743,CUST00546,2023-05-10,49,Pro,Paid,Bank Transfer
TXN0004640,SUB000743,CUST00546,2023-06-09,49,Pro,Paid,Stripe
TXN0004641,SUB000743,CUST00546,2023-07-09,49,Pro,Paid,Bank Transfer
TXN0004642,SUB000743,CUST00546,2023-08-08,49,Pro,Paid,Stripe
TXN0004643,SUB000743,CUST00546,2023-09-07,49,Pro,Paid,Credit Card
TXN0004644,SUB000743,CUST00546,2023-10-07,49,Pro,Paid,Bank Transfer
TXN0004645,SUB000743,CUST00546,2023-11-06,49,Pro,Paid,Unknown
TXN0004646,SUB000743,CUST00546,2023-12-06,49,Pro,Paid,PayPal
TXN0004647,SUB000743,CUST00546,2024-01-05,0,Pro,Failed,PayPal
TXN0004648,SUB000743,CUST00546,2024-02-04,49,Pro,Paid,Stripe
TXN0004649,SUB000743,CUST00546,2024-03-05,49,Pro,Paid,Credit Card
TXN0004650,SUB000743,CUST00546,2024-04-04,49,Pro,Paid,PayPal
TXN0004651,SUB000743,CUST00546,2024-05-04,49,Pro,Paid,PayPal
TXN0004652,SUB000743,CUST00546,2024-06-03,0,Pro,Failed,Stripe
TXN0004653,SUB000743,CUST00546,2024-07-03,49,Pro,Paid,Stripe
TXN0004654,SUB000743,CUST00546,2024-08-02,49,Pro,Paid,Stripe
TXN0004655,SUB000743,CUST00546,2024-09-01,49,Pro,Paid,PayPal
TXN0004656,SUB000746,CUST00547,2024-11-09,0,Pro,Failed,Credit Card
TXN0004657,SUB000746,CUST00547,2024-12-09,49,Pro,Paid,Credit Card
TXN0004658,SUB000749,CUST00550,2023-01-18,49,Pro,Paid,Bank Transfer
TXN0004659,SUB000749,CUST00550,2023-02-17,49,Pro,Paid,Bank Transfer
TXN0004660,SUB000749,CUST00550,2023-03-19,49,Pro,Paid,Bank Transfer
TXN0004661,SUB000749,CUST00550,2023-04-18,49,Pro,Paid,PayPal
TXN0004662,SUB000749,CUST00550,2023-05-18,49,Pro,Paid,Stripe
TXN0004663,SUB000749,CUST00550,2023-06-17,49,Pro,Paid,Stripe
TXN0004664,SUB000749,CUST00550,2023-07-17,49,Pro,Paid,Unknown
TXN0004665,SUB000749,CUST00550,2023-08-16,49,Pro,Paid,PayPal
TXN0004666,SUB000749,CUST00550,2023-09-15,49,Pro,Paid,PayPal
TXN0004667,SUB000749,CUST00550,2023-10-15,49,Pro,Paid,Stripe
TXN0004668,SUB000750,CUST00550,2023-10-15,149,Business,Paid,Stripe
TXN0004669,SUB000750,CUST00550,2023-11-14,0,Business,Refunded,Stripe
TXN0004670,SUB000750,CUST00550,2023-12-14,149,Business,Paid,Credit Card
TXN0004671,SUB000750,CUST00550,2024-01-13,149,Business,Paid,Bank Transfer
TXN0004672,SUB000750,CUST00550,2024-02-12,149,Business,Paid,Stripe
TXN0004673,SUB000750,CUST00550,2024-03-13,149,Business,Paid,Credit Card
TXN0004674,SUB000750,CUST00550,2024-04-12,0,Business,Failed,Bank Transfer
TXN0004675,SUB000750,CUST00550,2024-05-12,149,Business,Paid,Credit Card
TXN0004676,SUB000750,CUST00550,2024-06-11,149,Business,Paid,PayPal
TXN0004677,SUB000750,CUST00550,2024-07-11,149,Business,Paid,Bank Transfer
TXN0004678,SUB000750,CUST00550,2024-08-10,149,Business,Paid,Credit Card
TXN0004679,SUB000750,CUST00550,2024-09-09,149,Business,Paid,PayPal
TXN0004680,SUB000750,CUST00550,2024-10-09,149,Business,Paid,Bank Transfer
TXN0004681,SUB000750,CUST00550,2024-11-08,149,Business,Paid,Bank Transfer
TXN0004682,SUB000750,CUST00550,2024-12-08,149,Business,Paid,PayPal
TXN0004683,SUB000752,CUST00551,2023-12-28,49,Pro,Paid,PayPal
TXN0004684,SUB000752,CUST00551,2024-01-27,49,Pro,Paid,Credit Card
TXN0004685,SUB000752,CUST00551,2024-02-26,49,Pro,Paid,Credit Card
TXN0004686,SUB000752,CUST00551,2024-03-27,49,Pro,Paid,PayPal
TXN0004687,SUB000752,CUST00551,2024-04-26,49,Pro,Paid,Credit Card
TXN0004688,SUB000752,CUST00551,2024-05-26,49,Pro,Paid,Credit Card
TXN0004689,SUB000752,CUST00551,2024-06-25,0,Pro,Failed,Bank Transfer
TXN0004690,SUB000752,CUST00551,2024-07-25,0,Pro,Failed,Unknown
TXN0004691,SUB000752,CUST00551,2024-08-24,49,Pro,Paid,Stripe
TXN0004692,SUB000752,CUST00551,2024-09-23,49,Pro,Paid,Stripe
TXN0004693,SUB000752,CUST00551,2024-10-23,49,Pro,Paid,PayPal
TXN0004694,SUB000752,CUST00551,2024-11-22,49,Pro,Paid,Credit Card
TXN0004695,SUB000753,CUST00551,2024-11-22,149,Business,Paid,Bank Transfer
TXN0004696,SUB000753,CUST00551,2024-12-22,0,Business,Failed,Credit Card
TXN0004697,SUB000754,CUST00552,2024-04-27,49,Pro,Paid,Bank Transfer
TXN0004698,SUB000754,CUST00552,2024-05-27,49,Pro,Paid,Bank Transfer
TXN0004699,SUB000754,CUST00552,2024-06-26,49,Pro,Paid,PayPal
TXN0004700,SUB000754,CUST00552,2024-07-26,49,Pro,Paid,PayPal
TXN0004701,SUB000754,CUST00552,2024-08-25,49,Pro,Paid,Bank Transfer
TXN0004702,SUB000754,CUST00552,2024-09-24,49,Pro,Paid,Credit Card
TXN0004703,SUB000754,CUST00552,2024-10-24,49,Pro,Paid,Stripe
TXN0004704,SUB000754,CUST00552,2024-11-23,49,Pro,Paid,Unknown
TXN0004705,SUB000754,CUST00552,2024-12-23,49,Pro,Paid,Credit Card
TXN0004706,SUB000755,CUST00553,2024-05-07,149,Business,Paid,Bank Transfer
TXN0004707,SUB000755,CUST00553,2024-06-06,149,Business,Paid,PayPal
TXN0004708,SUB000755,CUST00553,2024-07-06,149,Business,Paid,Credit Card
TXN0004709,SUB000755,CUST00553,2024-08-05,149,Business,Paid,Stripe
TXN0004710,SUB000755,CUST00553,2024-09-04,149,Business,Paid,Bank Transfer
TXN0004711,SUB000755,CUST00553,2024-10-04,149,Business,Paid,Bank Transfer
TXN0004712,SUB000755,CUST00553,2024-11-03,149,Business,Paid,Credit Card
TXN0004713,SUB000755,CUST00553,2024-12-03,149,Business,Paid,Stripe
TXN0004714,SUB000756,CUST00554,2024-09-02,149,Business,Paid,Bank Transfer
TXN0004715,SUB000756,CUST00554,2024-10-02,149,Business,Paid,Bank Transfer
TXN0004716,SUB000756,CUST00554,2024-11-01,149,Business,Paid,Credit Card
TXN0004717,SUB000756,CUST00554,2024-12-01,149,Business,Paid,Bank Transfer
TXN0004718,SUB000756,CUST00554,2024-12-31,149,Business,Paid,Bank Transfer
TXN0004719,SUB000757,CUST00555,2022-10-29,149,Business,Paid,Bank Transfer
TXN0004720,SUB000757,CUST00555,2022-11-28,149,Business,Paid,Credit Card
TXN0004721,SUB000757,CUST00555,2022-12-28,149,Business,Paid,Stripe
TXN0004722,SUB000757,CUST00555,2023-01-27,149,Business,Paid,Bank Transfer
TXN0004723,SUB000757,CUST00555,2023-02-26,149,Business,Paid,Credit Card
TXN0004724,SUB000757,CUST00555,2023-03-28,149,Business,Paid,Credit Card
TXN0004725,SUB000757,CUST00555,2023-04-27,149,Business,Paid,Credit Card
TXN0004726,SUB000757,CUST00555,2023-05-27,149,Business,Paid,Stripe
